race_id,馬,騎手,馬番,走破時間,オッズ,通過順,着順,体重,体重変化,性,齢,斤量,上がり,人気,レース名,日付,開催,クラス,芝・ダート,距離,回り,馬場,天気,場id,場名
202401010111,アドヴァイス,岩田康誠,10,1:08.6,17.0,3-4,7,500,-2,牝,5,56,34.4,9,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,ドナベティ,鮫島克駿,9,1:08.6,9.6,13-14,8,422,-2,牝,3,53,33.5,6,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,サトノグレイト,池添謙一,12,1:08.6,49.3,5-4,9,492,4,セ,4,58,34.3,12,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,オウバイトウリ,浜中俊,8,1:08.7,6.8,13-13,10,460,-10,牝,3,53,33.6,3,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,アバンチュリエ,柴田善臣,4,1:08.7,36.3,16-14,11,466,0,セ,5,58,33.5,11,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,タツリュウオー,古川吉洋,7,1:08.8,123.1,10-11,12,470,0,牝,6,56,33.9,16,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,グットディール,佐々木大,13,1:08.8,63.3,10-10,13,494,-6,セ,5,58,34.0,13,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,プライムライン,北村友一,2,1:08.9,83.6,10-11,14,450,4,セ,7,58,34.1,14,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,ドーバーホーク,横山武史,5,1:08.9,5.0,13-14,15,482,2,牡,4,58,33.8,2,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010111,ジャスティンエース,菱田裕二,6,1:09.5,94.9,2-2,16,468,-2,牡,5,58,35.5,15,TVh賞(3勝),2024年7月20日,1回札幌1日目,3歳以上3勝クラス,芝,1200,右,良,晴,0,札幌
202401010112,トリグラフ,永野猛蔵,8,1:46.8,35.4,10-10-9-4,1,454,-2,牡,5,58,39.2,9,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,カルパ,武豊,5,1:47.3,5.7,7-6-4-2,2,434,-2,牡,3,55,40.2,4,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,コスモオピニオン,丹内祐次,10,1:47.3,3.5,3-3-2-1,3,496,-2,牡,4,58,40.3,1,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,ズバットマサムネ,浜中俊,3,1:47.4,7.8,6-6-7-6,4,492,2,牡,3,55,39.9,5,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,ヤマニンクイッカー,横山武史,2,1:47.6,5.3,3-3-5-9,5,472,2,牡,5,58,40.3,3,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,ダノンペドロ,佐々木大,4,1:47.8,15.5,5-3-5-6,6,484,2,セ,4,58,40.6,7,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,カリフォルニア,小林凌大,11,1:47.9,4.2,1-1-1-2,7,486,6,牡,3,55,41.0,2,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,ジェンマ,小林勝太,7,1:48.0,11.1,8-8-7-4,8,472,-4,牡,3,52,40.6,6,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,アスクメークシェア,古川吉洋,1,1:49.0,180.2,9-8-10-10,9,474,2,牡,4,58,41.0,11,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,タイセイラファーガ,菱田裕二,6,1:50.1,135.7,11-11-11-11,10,528,42,牡,4,58,40.1,10,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,シェアホルダーズ,角田大河,12,1:50.2,20.9,2-2-2-8,11,496,20,牡,3,54,43.2,8,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010112,ポルポラジール,藤岡佑介,9,,---,,12,504,-6,牡,3,55,,,3歳以上1勝クラス,2024年7月20日,1回札幌1日目,3歳以上1勝クラス,ダ,1700,右,良,晴,0,札幌
202401010201,ミッドナイトゲイル,小林勝太,7,0:59.6,2.0,1-1,1,460,4,牝,2,52,36.1,1,2歳未勝利,2024年7月21日,1回札幌2日目,2歳未勝利,ダ,1000,右,良,晴,0,札幌
202401010201,ルークススペイ,永野猛蔵,5,1:00.5,2.4,4-4,2,480,4,牡,2,55,36.6,2,2歳未勝利,2024年7月21日,1回札幌2日目,2歳未勝利,ダ,1000,右,良,晴,0,札幌
202401010201,モーニングスター,川端海翼,3,1:00.6,31.2,7-7,3,424,2,牝,2,52,36.3,7,2歳未勝利,2024年7月21日,1回札幌2日目,2歳未勝利,ダ,1000,右,良,晴,0,札幌
202401010201,トゥインクルアップ,鮫島克駿,2,1:01.2,19.6,5-5,4,468,-2,牝,2,55,37.2,5,2歳未勝利,2024年7月21日,1回札幌2日目,2歳未勝利,ダ,1000,右,良,晴,0,札幌
202401010201,オイランブチ,長浜鴻緒,4,1:01.2,12.1,3-3,5,430,-4,牝,2,52,37.5,4,2歳未勝利,2024年7月21日,1回札幌2日目,2歳未勝利,ダ,1000,右,良,晴,0,札幌
202401010201,メイショウホダワラ,富田暁,1,1:01.3,21.2,6-5,6,472,2,牝,2,55,37.2,6,2歳未勝利,2024年7月21日,1回札幌2日目,2歳未勝利,ダ,1000,右,良,晴,0,札幌
202401010201,ラヴィングユー,菱田裕二,6,1:01.4,7.0,2-2,7,490,6,牝,2,55,37.9,3,2歳未勝利,2024年7月21日,1回札幌2日目,2歳未勝利,ダ,1000,右,良,晴,0,札幌
202401010202,オーロヴェール,浜中俊,10,1:47.3,6.0,5-5-4-1,1,480,-2,牝,3,55,38.5,3,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,サンネリネ,古川吉洋,13,1:48.2,6.0,3-3-3-2,2,460,0,牝,3,55,39.6,2,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,イッツナッシング,丹内祐次,8,1:48.5,3.2,9-7-4-4,3,432,12,牝,3,55,39.7,1,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,ヤマニンファリダ,長浜鴻緒,14,1:48.6,126.7,4-4-6-5,4,448,2,牝,3,52,39.6,12,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,メイショウコオロギ,武豊,5,1:49.1,9.1,13-13-10-9,5,428,-4,牝,3,55,39.3,6,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,フェイマスグラース,菱田裕二,1,1:49.2,18.2,14-14-14-11,6,476,2,牝,3,55,39.1,8,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,ブレイクショット,横山武史,11,1:49.3,14.7,12-12-8-7,7,460,-4,牝,3,55,39.8,7,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,オンザジュピター,富田暁,7,1:49.4,21.6,10-10-6-5,8,458,-6,牝,3,55,40.4,9,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,エールクイーン,川又賢治,4,1:50.2,138.9,10-10-10-9,9,474,0,牝,3,55,40.4,13,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,アンビシュー,角田大河,9,1:50.2,47.9,2-2-2-2,10,466,10,牝,3,54,41.8,11,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,クラペ,大野拓弥,3,1:50.8,33.6,5-5-8-7,11,424,2,牝,3,55,41.4,10,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,ワールドジェニー,小林凌大,2,1:51.6,245.2,7-7-10-14,12,424,0,牝,3,55,41.8,14,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,ピアリ,北村友一,6,1:51.7,8.5,7-7-10-11,13,476,4,牝,3,55,42.0,5,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010202,ブランシール,小林勝太,12,1:56.3,6.9,1-1-1-13,14,450,-2,牝,3,52,47.9,4,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010203,ファイツオン,藤岡佑介,2,1:08.2,2.7,1-1,1,508,-6,牡,3,57,34.7,1,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,グランテレーズ,鮫島克駿,10,1:08.5,6.8,4-4,2,442,4,牝,3,55,34.3,3,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,ロジカルワーズ,大野拓弥,7,1:08.6,4.4,10-8,3,504,-4,牡,3,57,34.0,2,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,リュサントノレ,武豊,1,1:08.7,7.6,8-8,4,444,4,牝,3,55,34.2,4,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,レガシーオブエリザ,佐々木大,13,1:08.8,23.0,2-2,5,434,2,牝,3,55,35.1,8,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,キルケロッソ,川端海翼,6,1:09.0,17.3,10-10,6,448,4,牝,3,52,34.4,6,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,イロンデル,古川吉洋,5,1:09.0,34.3,15-12,7,470,2,牡,3,57,33.8,11,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,コスモバシレウス,丹内祐次,12,1:09.1,26.3,3-3,8,448,-4,牡,3,57,35.1,10,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,リーサムギニー,横山和生,4,1:09.2,21.9,16-15,9,492,6,牡,3,57,33.7,7,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,カズヴィトシャ,永野猛蔵,15,1:09.4,56.5,6-6,10,528,6,牡,3,57,35.1,13,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,ヴェルダージ,北村友一,14,1:09.5,25.2,12-12,11,504,4,牝,3,55,34.7,9,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,ミニマルデザイン,横山武史,16,1:09.5,15.8,4-4,12,466,8,牝,3,55,35.4,5,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,テリオスソラ,角田大河,8,1:09.5,54.0,6-6,13,472,2,牝,3,54,35.2,12,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,ポリトナリティー,小林勝太,9,1:09.5,95.1,12-12,14,412,-2,牝,3,52,34.6,15,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,アールヴヘイム,菱田裕二,3,1:09.5,172.3,12-15,15,448,0,牝,3,55,34.7,16,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010203,ヴィーケン,富田暁,11,1:09.8,80.9,8-10,16,492,4,牡,3,57,35.3,14,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,1200,右,良,晴,0,札幌
202401010204,トモジャシャトー,長浜鴻緒,6,1:47.5,3.3,4-4-4-3,1,470,0,牡,3,54,39.3,1,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,ポンヌフ,佐々木大,5,1:47.8,7.0,6-6-6-5,2,454,-6,牝,3,55,39.3,5,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,ランドマックス,菱田裕二,12,1:47.8,4.3,1-1-1-1,3,480,4,牡,3,57,40.1,3,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,ドンクロノス,北村友一,11,1:48.1,53.0,12-10-10-9,4,444,0,牡,3,57,39.0,8,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,オーヴァーマスター,丹内祐次,14,1:48.1,5.5,2-3-2-2,5,454,8,牡,3,57,40.1,4,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,アドアプローズ,大野拓弥,9,1:48.1,47.4,10-11-10-10,6,458,4,牡,3,57,39.0,7,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,アラタマフェーヴル,角田大河,3,1:48.8,14.3,9-9-8-7,7,492,6,牡,3,56,40.1,6,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,シュンプウ,横山武史,4,1:48.9,4.2,4-4-4-5,8,442,2,牡,3,57,40.8,2,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,ジューンサレンダー,鮫島克駿,8,1:50.4,80.8,2-2-2-4,9,450,0,牡,3,57,42.5,10,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,アイアムイブシギン,黛弘人,2,1:50.5,77.5,12-12-12-12,10,466,-8,牡,3,57,41.2,9,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,フォルガイル,岩橋勇二,7,1:50.7,81.1,10-12-13-12,11,440,-4,牡,3,57,41.2,11,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,ルミナスビューティ,永野猛蔵,13,1:50.9,128.0,6-8-6-7,12,444,-4,牝,3,55,42.4,13,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,アツキヤマト,亀田温心,1,1:52.1,84.1,6-6-8-10,13,516,16,牡,3,57,43.5,12,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010204,ゲームアップロード,小林勝太,10,,---,,14,500,2,牡,3,54,,,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,ダ,1700,右,良,晴,0,札幌
202401010205,キングスコール,藤岡佑介,5,1:47.8,5.7,2-2-1-1,1,494,0,牡,2,55,34.8,2,2歳新馬,2024年7月21日,1回札幌2日目,2歳新馬,芝,1800,右,良,晴,0,札幌
202401010205,テリオスララ,鮫島克駿,8,1:48.3,1.8,3-3-2-2,2,496,0,牝,2,55,35.3,1,2歳新馬,2024年7月21日,1回札幌2日目,2歳新馬,芝,1800,右,良,晴,0,札幌
202401010205,ショウナンサムデイ,池添謙一,2,1:48.4,6.4,1-1-4-4,3,426,0,牝,2,55,35.1,3,2歳新馬,2024年7月21日,1回札幌2日目,2歳新馬,芝,1800,右,良,晴,0,札幌
202401010205,ルージュミレネール,横山武史,4,1:48.5,7.7,8-8-2-2,4,428,0,牝,2,55,35.4,5,2歳新馬,2024年7月21日,1回札幌2日目,2歳新馬,芝,1800,右,良,晴,0,札幌
202401010205,メテオレーナ,丹内祐次,3,1:48.7,20.9,6-6-7-6,5,420,0,牝,2,55,35.0,6,2歳新馬,2024年7月21日,1回札幌2日目,2歳新馬,芝,1800,右,良,晴,0,札幌
202401010205,ゲレル,浜中俊,6,1:49.0,57.1,3-3-4-4,6,434,0,牝,2,55,35.6,8,2歳新馬,2024年7月21日,1回札幌2日目,2歳新馬,芝,1800,右,良,晴,0,札幌
202401010205,カーヌスティ,佐々木大,1,1:49.0,26.1,3-3-6-6,7,472,0,牡,2,55,35.5,7,2歳新馬,2024年7月21日,1回札幌2日目,2歳新馬,芝,1800,右,良,晴,0,札幌
202401010205,アルデフォックス,武豊,7,1:51.3,6.7,6-6-7-8,8,520,0,牡,2,55,37.5,4,2歳新馬,2024年7月21日,1回札幌2日目,2歳新馬,芝,1800,右,良,晴,0,札幌
202401010206,ファインライン,鮫島克駿,8,2:00.3,3.6,6-6-6-4,1,464,0,牡,3,57,34.8,1,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,レイピカケ,横山武史,1,2:00.3,13.0,11-11-9-6,2,454,0,牝,3,55,34.7,6,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,リュラグリーン,長浜鴻緒,11,2:00.6,4.5,4-4-2-2,3,464,-2,牝,3,52,35.3,2,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,ロードクロンヌ,藤岡佑介,5,2:00.7,7.4,2-3-2-2,4,476,6,牡,3,57,35.4,5,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,アークレアル,古川吉洋,16,2:00.8,66.4,2-2-2-1,5,490,-4,牝,3,55,35.6,10,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,テンダーデイズ,武豊,14,2:00.9,5.0,10-10-10-8,6,474,-2,牝,3,55,35.1,3,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,ティラージュ,富田暁,12,2:01.0,107.5,7-8-6-6,7,464,-2,牝,3,55,35.5,14,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,ウインサマースノー,黛弘人,4,2:01.0,83.3,5-5-5-4,8,472,2,牡,3,57,35.6,12,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,ヤルダバオト,丹内祐次,15,2:01.3,19.5,16-15-13-11,9,430,-2,牡,3,57,35.3,7,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,シーグリント,佐々木大,6,2:01.4,20.4,12-12-10-12,10,400,4,牝,3,55,35.6,8,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,ベルベットハンマー,武藤雅,3,2:01.6,76.6,9-6-6-8,11,432,-6,牝,3,55,36.1,11,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,ジーティーポライト,川端海翼,7,2:01.9,7.4,15-15-13-13,12,460,4,牝,3,52,35.9,4,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,ジーティーエイト,岩橋勇二,10,2:01.9,85.7,14-14-16-13,13,506,8,牡,3,57,35.6,13,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,タガノエイリアス,角田大河,2,2:02.5,26.8,7-9-10-13,14,464,-4,牡,3,56,36.7,9,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,ペッシュプラット,小林凌大,13,2:03.0,335.6,13-13-13-16,15,412,2,牝,3,55,37.0,16,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010206,タマモジャケット,小林勝太,9,2:04.2,129.5,1-1-1-8,16,470,8,牡,3,54,39.1,15,3歳未勝利,2024年7月21日,1回札幌2日目,3歳未勝利,芝,2000,右,良,晴,0,札幌
202401010207,ノボリショウリュウ,川端海翼,6,0:59.3,3.9,1-1,1,456,-2,牡,3,52,35.7,3,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010207,スノーホルンロード,小林勝太,4,0:59.4,3.2,5-5,2,508,-10,セ,5,55,35.2,2,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010207,スイッチオン,大野拓弥,9,1:00.2,9.6,9-9,3,490,14,牡,4,58,35.4,5,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010207,アカザ,丹内祐次,5,1:00.2,3.0,2-2,4,430,-8,牝,5,56,36.2,1,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010207,アマモト,角田大河,3,1:00.6,124.2,8-7,5,470,-2,牡,3,54,36.0,9,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010207,サニイアール,長浜鴻緒,7,1:00.6,6.4,5-6,6,442,-8,牝,3,50,36.4,4,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010207,セイゲン,富田暁,2,1:00.6,32.5,2-2,7,480,-2,牡,5,58,36.7,7,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010207,サンマルリアン,永野猛蔵,8,1:01.1,64.8,7-7,8,440,-2,牝,4,56,36.8,8,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010207,ヒメカミノイタダキ,古川吉洋,1,1:01.2,20.5,2-2,9,502,-2,牡,5,58,37.3,6,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,ダ,1000,右,良,晴,0,札幌
202401010208,ナイトスラッガー,鮫島克駿,5,2:00.1,4.0,7-7-2-2,1,518,-4,牡,3,55,35.0,2,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,芝,2000,右,良,晴,0,札幌
202401010208,エルフストラック,横山和生,10,2:00.1,2.1,1-1-1-1,2,484,10,牝,3,53,35.1,1,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,芝,2000,右,良,晴,0,札幌
202401010208,マイネルフランツ,丹内祐次,2,2:00.3,5.8,3-3-3-4,3,486,16,牡,3,55,35.0,3,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,芝,2000,右,良,晴,0,札幌
202401010208,サラトガチップス,横山武史,8,2:00.3,7.2,2-2-3-2,4,432,-8,牡,3,55,35.0,4,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,芝,2000,右,良,晴,0,札幌
202401010208,カエルム,藤岡佑介,6,2:00.3,31.1,10-10-6-7,5,462,-8,牡,3,55,34.8,7,3歳以上1勝クラス,2024年7月21日,1回札幌2日目,3歳以上1勝クラス,芝,2000,右,良,晴,0,札幌
